Frame,Tiempo,Tipo,Etiqueta,Confianza,Area,Coordenadas
97,0:03,Objeto,truck,0.6,29376,"(1024, 191, 1240, 327)"
97,0:03,Objeto,car,0.54,7592,"(389, 197, 535, 249)"
97,0:03,Objeto,car,0.43,2990,"(0, 295, 65, 341)"
97,0:03,Humo,smoke,0.28,305118,"(516, 318, 1275, 720)"
97,0:03,Fuego,fire,0.21,598,"(723, 165, 749, 188)"
98,0:03,Objeto,car,0.65,1890,"(763, 109, 826, 139)"
98,0:03,Objeto,truck,0.63,29376,"(1024, 191, 1240, 327)"
98,0:03,Objeto,car,0.57,5566,"(423, 196, 544, 242)"
98,0:03,Humo,smoke,0.3,309960,"(517, 310, 1273, 720)"
99,0:03,Objeto,car,0.71,5192,"(437, 194, 555, 238)"
99,0:03,Objeto,car,0.7,1800,"(757, 110, 817, 140)"
99,0:03,Objeto,truck,0.66,29512,"(1023, 191, 1240, 327)"
99,0:03,Humo,smoke,0.29,303156,"(519, 319, 1275, 720)"
100,0:03,Objeto,car,0.73,5280,"(450, 192, 570, 236)"
100,0:03,Objeto,truck,0.66,29648,"(1023, 191, 1241, 327)"
100,0:03,Objeto,car,0.64,1952,"(750, 109, 811, 141)"
100,0:03,Objeto,car,0.41,7011,"(0, 283, 123, 340)"
100,0:03,Humo,smoke,0.3,303808,"(520, 316, 1272, 720)"
101,0:03,Objeto,car,0.72,5148,"(464, 190, 581, 234)"
101,0:03,Objeto,truck,0.69,29592,"(1024, 191, 1240, 328)"
101,0:03,Objeto,car,0.65,2016,"(744, 111, 807, 143)"
101,0:03,Humo,smoke,0.32,312495,"(518, 305, 1271, 720)"
102,0:03,Objeto,car,0.71,5382,"(475, 187, 592, 233)"
102,0:03,Objeto,truck,0.65,29295,"(1023, 192, 1240, 327)"
102,0:03,Objeto,car,0.59,2145,"(736, 111, 801, 144)"
102,0:03,Humo,smoke,0.3,305775,"(519, 315, 1274, 720)"
103,0:03,Objeto,truck,0.65,29512,"(1023, 192, 1240, 328)"
103,0:03,Objeto,car,0.61,4536,"(491, 185, 599, 227)"
103,0:03,Objeto,car,0.59,1856,"(728, 116, 792, 145)"
103,0:03,Objeto,car,0.54,11115,"(3, 275, 174, 340)"
103,0:03,Objeto,car,0.49,2520,"(492, 184, 564, 219)"
103,0:03,Humo,smoke,0.29,300800,"(522, 320, 1274, 720)"
104,0:03,Objeto,car,0.7,10416,"(25, 271, 193, 333)"
104,0:03,Objeto,truck,0.67,29512,"(1023, 192, 1240, 328)"
104,0:03,Objeto,car,0.66,4536,"(504, 184, 612, 226)"
104,0:03,Objeto,car,0.64,1860,"(722, 116, 782, 147)"
104,0:03,Objeto,car,0.52,2739,"(504, 184, 587, 217)"
104,0:03,Humo,smoke,0.31,306936,"(518, 314, 1274, 720)"
105,0:03,Objeto,car,0.79,9735,"(45, 269, 210, 328)"
105,0:03,Objeto,truck,0.64,29512,"(1023, 192, 1240, 328)"
105,0:03,Objeto,car,0.63,2077,"(711, 117, 778, 148)"
105,0:03,Objeto,car,0.62,2695,"(516, 181, 593, 216)"
105,0:03,Objeto,car,0.58,4816,"(515, 181, 627, 224)"
105,0:03,Humo,smoke,0.32,303510,"(520, 318, 1275, 720)"
106,0:03,Objeto,car,0.84,9600,"(65, 268, 225, 328)"
106,0:03,Objeto,car,0.76,4592,"(526, 180, 638, 221)"
106,0:03,Objeto,truck,0.68,29512,"(1023, 192, 1240, 328)"
106,0:03,Objeto,car,0.66,2046,"(705, 118, 771, 149)"
106,0:03,Humo,smoke,0.32,302400,"(520, 320, 1276, 720)"
107,0:03,Objeto,car,0.85,10143,"(82, 265, 243, 328)"
107,0:03,Objeto,car,0.75,4551,"(537, 179, 648, 220)"
107,0:03,Objeto,truck,0.71,29729,"(1023, 192, 1240, 329)"
107,0:03,Objeto,car,0.7,2015,"(698, 119, 763, 150)"
107,0:03,Humo,smoke,0.32,304000,"(518, 320, 1278, 720)"
